"id","dist.bin","type","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"2376",40,"SNAPE","PT_Rec_15_16","UA_Cho_15_70",41.15,-8.41,51.279245,30.213118,"EW",39.9292730751757
"2383",20,"PoolSNP","TR_Yes_15_5","UA_Cho_15_70",40.231444,32.260328,51.279245,30.213118,"EW",11.2358789473588
"2383",20,"SNAPE","TR_Yes_15_5","UA_Cho_15_70",40.231444,32.260328,51.279245,30.213118,"EW",11.2358789473588
"2398",40,"PoolSNP","UK_Mar_16_53","UA_Cho_15_70",52.46,-0.959,51.279245,30.213118,"EW",31.194472635003
"2398",40,"SNAPE","UK_Mar_16_53","UA_Cho_15_70",52.46,-0.959,51.279245,30.213118,"EW",31.194472635003
"2411",20,"PoolSNP","DE_Bro_16_11","UA_Cho_16_54",48.218024,7.819513,51.27,30.21,"EW",22.5975322900919
"2411",20,"SNAPE","DE_Bro_16_11","UA_Cho_16_54",48.218024,7.819513,51.27,30.21,"EW",22.5975322900919
"2455",40,"PoolSNP","PT_Rec_14_33","UA_Cho_16_54",41.15,-8.41,51.27,30.21,"EW",39.923912633909
"2455",40,"SNAPE","PT_Rec_14_33","UA_Cho_16_54",41.15,-8.41,51.27,30.21,"EW",39.923912633909
"2479",40,"PoolSNP","UK_She_14_09","UA_Cho_16_54",53.39052,-1.520599,51.27,30.21,"EW",31.8013760389264
"2479",40,"SNAPE","UK_She_14_09","UA_Cho_16_54",53.39052,-1.520599,51.27,30.21,"EW",31.8013760389264
"2484",20,"PoolSNP","CH_Cha_16_38","UA_Cho_16_55",46.5670416,6.701867,51.37,30.13,"EW",23.9153888795022
"2484",20,"SNAPE","CH_Cha_16_38","UA_Cho_16_55",46.5670416,6.701867,51.37,30.13,"EW",23.9153888795022
"2501",20,"PoolSNP","DK_Kar_16_3","UA_Cho_16_55",55.945128,10.212586,51.37,30.13,"EW",20.4361243063302
"2501",20,"SNAPE","DK_Kar_16_3","UA_Cho_16_55",55.945128,10.212586,51.37,30.13,"EW",20.4361243063302
"2509",40,"PoolSNP","ES_Gim_16_33","UA_Cho_16_55",41.656416,0.388472,51.37,30.13,"EW",31.2875726431412
"2509",40,"SNAPE","ES_Gim_16_33","UA_Cho_16_55",41.656416,0.388472,51.37,30.13,"EW",31.2875726431412
"251",20,"PoolSNP","DE_Bro_16_11","HU_Sze_16_14",48.218024,7.819513,46.25,20.13,"EW",12.4668042674033
"251",20,"SNAPE","DE_Bro_16_11","HU_Sze_16_14",48.218024,7.819513,46.25,20.13,"EW",12.4668042674033
"2524",20,"PoolSNP","FI_Ves_16_7","UA_Cho_16_55",62.55,26.24,51.37,30.13,"EW",11.8374194823027
"2524",20,"SNAPE","FI_Ves_16_7","UA_Cho_16_55",62.55,26.24,51.37,30.13,"EW",11.8374194823027
"2555",40,"PoolSNP","UK_Lut_14_13","UA_Cho_16_55",52.433592,-1.102667,51.37,30.13,"EW",31.2507714444836
